reward_today,future_today,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,12,0,84,5,152.5268086999713,,152.51096439998946,152.5268086999713,153.52455819997704,153.52455819997704,153.54058679999434,154.20977159999893,l,0.6746311000024434,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,12,1,85,2,154.23012709998875,,154.21104439999908,154.23012709998875,155.22449949997826,155.22449949997826,155.24070439999923,156.07518879999407,t,0.8403554999968037,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,12,2,86,1,156.09085709997453,,156.0763022999745,156.09085709997453,157.09033019997878,157.09033019997878,157.09033019997878,157.609277999989,t,0.506437600008212,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,12,3,87,6,157.6277473999944,,157.6107200999977,157.6277473999944,158.62437549998867,158.62437549998867,158.64068919999409,159.20971069997177,l,0.5765327000117395,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,12,4,88,0,159.2277489999833,,159.21078679998755,159.2277489999833,160.2242639999895,160.2242639999895,160.24066729997867,160.7941800999979,t,0.5614635999954771,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,12,5,89,4,160.81050269998377,,160.79562539997278,160.81050269998377,161.80722089999472,161.80722089999472,161.8245136999758,162.34371499999543,l,0.531024099997012,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,12,6,90,3,162.36148089999915,,162.34496319998289,162.36148089999915,163.35827959998278,163.35827959998278,163.37488649997977,163.80999259999953,l,0.43953719999990426,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
11,30,7,13,0,91,0,163.83079670000006,,163.8111390999984,163.83079670000006,164.82567939997534,164.82567939997534,164.8408617999812,165.3436084999994,t,0.5156597000022884,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
49,60,89,13,1,92,4,165.3622900999908,,165.34447349997936,165.3622900999908,166.35857569999644,166.35857569999644,166.37379349998082,166.97557989999768,l,0.6140467999794055,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
27,50,21,13,2,93,2,166.9940295999986,,166.97675489998073,166.9940295999986,167.99077609999222,167.99077609999222,168.00825279997662,168.70951129999594,t,0.7167961999948602,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
15,35,13,13,3,94,1,168.73140179997426,,168.71249309999985,168.73140179997426,169.72364859998925,169.72364859998925,169.7407266999944,170.34406999999192,t,0.6171771999797784,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
40,55,62,13,4,95,3,170.36381339997752,,170.3455460999976,170.36381339997752,171.35722999999416,171.35722999999416,171.37414719999651,171.8750154999725,l,0.5066290999820922,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
78,80,162,13,5,96,6,171.89551019997452,,171.8757510999858,171.89551019997452,172.8912438999978,172.8912438999978,172.90729379997356,173.47510929999407,l,0.5747913999948651,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
67,75,119,13,6,97,5,173.49297029999434,,173.47586009997758,173.49297029999434,174.490058699972,174.490058699972,174.506648199982,175.09239859998343,l,0.5955087000038475,None,854885,001,2024-11-12_08h40.30.890,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h40.38.866819 +0530,
