reward_today,future_today,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,12,0,84,6,167.93359949998558,,167.91855079997913,167.93359949998558,168.93187729999772,168.93187729999772,168.93187729999772,169.50063450000016,t,0.5638394000125118,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,12,1,85,4,169.51629269999103,,169.50333039998077,169.51629269999103,170.5157210000034,170.5157210000034,170.5157210000034,171.30242349999025,l,0.7842368999845348,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,12,2,86,1,171.32475569998496,,171.30390339999576,171.32475569998496,172.3161818999797,172.3161818999797,172.33324089998496,172.96914679999463,l,0.6398415000003297,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,12,3,87,5,172.9902239999792,,172.97085019998485,172.9902239999792,173.98165460000746,173.98165460000746,173.99864829998114,174.45134969998617,t,0.45980599999893457,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,12,4,88,0,174.47333169999183,,174.4528367999883,174.47333169999183,175.4658553999907,175.4658553999907,175.48197359999176,176.45004309999058,l,0.9689990000042599,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,12,5,89,3,176.46586009999737,,176.45096170000033,176.46586009999737,177.4665846999851,177.4665846999851,177.4665846999851,181.91676419999567,t,4.445384299993748,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,12,6,90,2,181.93270599999232,,181.9177398000029,181.93270599999232,182.93153319999692,182.93153319999692,182.94892409999738,184.16587840000284,l,1.2234421000175644,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
11,30,7,13,0,91,0,184.18626260000747,,184.1675671999983,184.18626260000747,185.1817141000065,185.1817141000065,185.19878010000684,185.93431079998845,l,0.7433822999882977,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
27,50,21,13,1,92,2,185.95522969999,,185.93568719999166,185.95522969999,186.94901630000095,186.94901630000095,186.96501149999676,188.21696600000723,l,1.2642994000052568,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
40,55,62,13,2,93,3,188.23448539999663,,188.21786679999786,188.23448539999663,189.2318835000042,189.2318835000042,189.24870229998487,190.03274739999324,t,0.7873923000006471,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
67,75,119,13,3,94,5,190.04827309999382,,190.03369479998946,190.04827309999382,191.0485926999827,191.0485926999827,191.0485926999827,191.83458269998664,t,0.7798532999877352,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
49,60,89,13,4,95,4,191.85229499998968,,191.83591409999644,191.85229499998968,192.84805149998283,192.84805149998283,192.8654169999936,193.03403119998984,t,0.16960870000184514,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
15,35,13,13,5,96,1,193.0549369000073,,193.0348938999814,193.0549369000073,194.04812039999524,194.04812039999524,194.06530419999035,194.60061719999067,l,0.5454771999793593,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
78,80,162,13,6,97,6,194.61983419998433,,194.60195609999937,194.61983419998433,195.61437860000296,195.61437860000296,195.63135829998646,196.20363849998103,t,0.5695567000075243,None,210073,001,2024-11-12_08h34.43.517,PRIYANSHI.AU2220101_DELAY.DISCOUNTING,2024.1.5,None,2024-11-12 08h34.51.310949 +0530,
